sku,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment,Churn_Status
SET014-KR-PP-XL,6,21,16710.81,3,4,4,344,11,Champions,Needs Nurturing
SET014-KR-PP-XS,22,4,3239.0,2,2,2,222,6,Others,Needs Nurturing
SET014-KR-PP-XXL,3,29,22376.0,4,4,4,444,12,Champions,Needs Nurturing
SET014-KR-PP-XXXL,50,5,4091.0,1,2,3,123,6,At Risk,Churn Likely
SET019-KR-PP-A-S,3,1,844.0,4,1,1,411,6,Loyal,Retained
SET022-KR-SP-A-XXL,6,1,723.0,3,1,1,311,5,Others,Needs Nurturing
SET024-KR-SP-A-M,81,1,631.0,1,1,1,111,3,At Risk,Churn Likely
SET025-KR-SP-A-XS,33,1,604.0,1,1,1,111,3,At Risk,Churn Likely
SET026-KR-PP-A-XS,54,1,499.0,1,1,1,111,3,At Risk,Churn Likely
SET034-KR-NP-S,35,1,522.0,1,1,1,111,3,At Risk,Churn Likely
SET034-KR-NP-XL,74,1,545.0,1,1,1,111,3,At Risk,Churn Likely
SET034-KR-NP-XS,40,1,497.14,1,1,1,111,3,At Risk,Churn Likely
SET034-KR-NP-XXL,35,2,1067.0,1,1,1,111,3,At Risk,Churn Likely
SET034-KR-NP-XXXL,36,3,1633.0,1,1,2,112,4,At Risk,Churn Likely
SET036-KR-NP-XXXL,39,1,383.0,1,1,1,111,3,At Risk,Churn Likely
SET037-KR-NP-L,87,2,1134.0,1,1,1,111,3,At Risk,Churn Likely
SET037-KR-NP-M,89,1,567.0,1,1,1,111,3,At Risk,Churn Likely
SET037-KR-NP-S,58,5,2358.0,1,2,2,122,5,At Risk,Churn Likely
SET037-KR-NP-XL,7,8,4806.0,3,3,3,333,9,Champions,Needs Nurturing
SET037-KR-NP-XXL,44,2,1224.0,1,1,1,111,3,At Risk,Churn Likely
SET037-KR-NP-XXXL,34,9,4896.0,1,3,3,133,7,At Risk,Churn Likely
SET038-KR-PP-L,7,8,4516.0,3,3,3,333,9,Champions,Needs Nurturing
SET038-KR-PP-M,23,5,2837.0,2,2,2,222,6,Others,Needs Nurturing
SET038-KR-PP-S,25,5,2838.43,2,2,2,222,6,Others,Needs Nurturing
SET038-KR-PP-XL,75,2,1158.0,1,1,1,111,3,At Risk,Churn Likely
SET038-KR-PP-XS,8,5,2824.43,3,2,2,322,7,Others,Needs Nurturing
SET038-KR-PP-XXL,11,12,6877.43,3,3,3,333,9,Champions,Needs Nurturing
SET038-KR-PP-XXXL,75,2,1158.0,1,1,1,111,3,At Risk,Churn Likely
SET043-KR-NP-L,44,17,15920.0,1,3,4,134,8,Big Spender,Needs Nurturing
SET043-KR-NP-M,24,6,5461.0,2,2,3,223,7,Others,Needs Nurturing
SET043-KR-NP-S,19,6,5579.0,2,2,3,223,7,Others,Needs Nurturing
SET043-KR-NP-XL,25,7,5618.38,2,2,3,223,7,Others,Needs Nurturing
SET043-KR-NP-XS,9,3,2847.0,3,1,2,312,6,Others,Needs Nurturing
SET043-KR-NP-XXXL,3,5,4845.0,4,2,3,423,9,Champions,Needs Nurturing
SET044-KR-NP-L,10,35,20760.86,3,4,4,344,11,Champions,Needs Nurturing
SET044-KR-NP-M,12,30,18132.0,3,4,4,344,11,Champions,Needs Nurturing
SET044-KR-NP-S,1,27,17170.58,4,4,4,444,12,Champions,Needs Nurturing
SET044-KR-NP-XL,4,48,29066.86,4,4,4,444,12,Champions,Needs Nurturing
SET044-KR-NP-XS,8,15,9110.0,3,3,3,333,9,Champions,Needs Nurturing
SET044-KR-NP-XXL,25,21,12852.0,2,4,4,244,10,Champions,Needs Nurturing
SET044-KR-NP-XXXL,1,17,10374.86,4,3,3,433,10,Champions,Needs Nurturing
SET045-KR-NP-M,29,1,639.0,2,1,1,211,4,Others,Needs Nurturing
SET048-KR-NP-L,18,15,9632.14,2,3,3,233,8,Others,Needs Nurturing
SET048-KR-NP-M,4,27,17365.0,4,4,4,444,12,Champions,Needs Nurturing
SET048-KR-NP-S,2,15,9657.0,4,3,3,433,10,Champions,Needs Nurturing
SET048-KR-NP-XL,25,5,3209.14,2,2,2,222,6,Others,Needs Nurturing
SET048-KR-NP-XS,10,18,11563.0,3,4,4,344,11,Champions,Needs Nurturing
SET048-KR-NP-XXL,38,3,1944.0,1,1,2,112,4,At Risk,Churn Likely
SET048-KR-NP-XXXL,67,9,5826.0,1,3,3,133,7,At Risk,Churn Likely
SET049-KR-NP-S,66,1,573.0,1,1,1,111,3,At Risk,Churn Likely
SET051-KR-NP-XXXL,49,2,941.0,1,1,1,111,3,At Risk,Churn Likely
SET053-KR-NP-L,54,5,3063.0,1,2,2,122,5,At Risk,Churn Likely
SET053-KR-NP-M,42,4,2401.48,1,2,2,122,5,At Risk,Churn Likely
SET053-KR-NP-S,14,3,1778.0,2,1,2,212,5,Others,Needs Nurturing
SET053-KR-NP-XL,10,7,4192.86,3,2,3,323,8,Others,Needs Nurturing
SET053-KR-NP-XS,14,4,2373.0,2,2,2,222,6,Others,Needs Nurturing
SET053-KR-NP-XXL,28,5,2399.86,2,2,2,222,6,Others,Needs Nurturing
SET053-KR-NP-XXXL,42,8,4863.86,1,3,3,133,7,At Risk,Churn Likely
SET055-KR-NP-L,5,6,3051.24,3,2,2,322,7,Others,Needs Nurturing
SET055-KR-NP-M,9,14,8555.52,3,3,3,333,9,Champions,Needs Nurturing
SET055-KR-NP-S,17,4,2411.14,2,2,2,222,6,Others,Needs Nurturing
SET055-KR-NP-XL,16,7,4267.0,2,2,3,223,7,Others,Needs Nurturing
SET055-KR-NP-XS,21,4,2506.0,2,2,2,222,6,Others,Needs Nurturing
SET055-KR-NP-XXL,2,14,8571.0,4,3,3,433,10,Champions,Needs Nurturing
SET055-KR-NP-XXXL,15,5,3017.0,2,2,2,222,6,Others,Needs Nurturing
SET058-KR-NP-L,10,68,54795.67,3,4,4,344,11,Champions,Needs Nurturing
SET058-KR-NP-M,9,40,32796.67,3,4,4,344,11,Champions,Needs Nurturing
SET058-KR-NP-S,6,25,19244.67,3,4,4,344,11,Champions,Needs Nurturing
SET058-KR-NP-XL,1,72,59941.0,4,4,4,444,12,Champions,Needs Nurturing
SET058-KR-NP-XS,10,3,2541.0,3,1,2,312,6,Others,Needs Nurturing
SET058-KR-NP-XXL,4,21,17689.0,4,4,4,444,12,Champions,Needs Nurturing
SET058-KR-NP-XXXL,7,9,6508.66,3,3,3,333,9,Champions,Needs Nurturing
SET060-KR-NP-XL,8,1,891.0,3,1,1,311,5,Others,Needs Nurturing
SET062-KR-SP-L,11,3,2018.0,3,1,2,312,6,Others,Needs Nurturing
SET062-KR-SP-M,3,6,4073.0,4,2,3,423,9,Champions,Needs Nurturing
SET062-KR-SP-S,58,3,2052.0,1,1,2,112,4,At Risk,Churn Likely
SET062-KR-SP-XL,52,4,2737.0,1,2,2,122,5,At Risk,Churn Likely
SET062-KR-SP-XS,11,4,2662.0,3,2,2,322,7,Others,Needs Nurturing
SET062-KR-SP-XXL,2,5,3320.0,4,2,2,422,8,Loyal,Retained
SET062-KR-SP-XXXL,11,7,4749.0,3,2,3,323,8,Others,Needs Nurturing
SET066-KR-PP-M,28,1,440.0,2,1,1,211,4,Others,Needs Nurturing
SET069-KR-NP-XS,71,1,612.0,1,1,1,111,3,At Risk,Churn Likely
SET070-KR-NP-XS,18,3,2652.0,2,1,2,212,5,Others,Needs Nurturing
SET072-KR-SHA-S,72,1,370.0,1,1,1,111,3,At Risk,Churn Likely
SET073-KR-SHA-L,19,15,12320.76,2,3,4,234,9,Champions,Needs Nurturing
SET073-KR-SHA-M,42,25,20402.0,1,4,4,144,9,Champions,Needs Nurturing
SET073-KR-SHA-S,3,17,13975.0,4,3,4,434,11,Champions,Needs Nurturing
SET073-KR-SHA-XL,60,13,9855.0,1,3,3,133,7,At Risk,Churn Likely
SET073-KR-SHA-XS,55,14,11404.0,1,3,4,134,8,Big Spender,Needs Nurturing
SET073-KR-SHA-XXL,53,4,3256.76,1,2,2,122,5,At Risk,Churn Likely
SET073-KR-SHA-XXXL,72,4,3296.0,1,2,2,122,5,At Risk,Churn Likely
SET075-KR-DH-L,19,8,5226.0,2,3,3,233,8,Others,Needs Nurturing
SET075-KR-DH-S,65,4,2592.0,1,2,2,122,5,At Risk,Churn Likely
SET075-KR-DH-XS,19,3,2592.0,2,1,2,212,5,Others,Needs Nurturing
SET075-KR-DH-XXL,15,3,1938.0,2,1,2,212,5,Others,Needs Nurturing
SET075-KR-DH-XXXL,51,4,2603.14,1,2,2,122,5,At Risk,Churn Likely
SET078-KR-NP-S,26,3,1377.0,2,1,1,211,4,Others,Needs Nurturing
SET078-KR-NP-XS,39,3,1377.0,1,1,1,111,3,At Risk,Churn Likely
SET083-KR-PP-XL,36,3,1943.0,1,1,2,112,4,At Risk,Churn Likely
SET083-KR-PP-XXL,3,2,1324.0,4,1,1,411,6,Loyal,Retained
SET083-KR-PP-XXXL,69,1,1238.0,1,1,1,111,3,At Risk,Churn Likely
SET085-KR-PT-S,81,1,399.0,1,1,1,111,3,At Risk,Churn Likely
SET085-KR-PT-XS,53,6,1983.0,1,2,2,122,5,At Risk,Churn Likely
SET087-KR-PP-L,38,4,3568.0,1,2,2,122,5,At Risk,Churn Likely
SET087-KR-PP-M,3,7,6299.0,4,2,3,423,9,Champions,Needs Nurturing
SET087-KR-PP-S,6,4,3612.0,3,2,2,322,7,Others,Needs Nurturing
SET087-KR-PP-XL,11,10,8942.0,3,3,3,333,9,Champions,Needs Nurturing
SET087-KR-PP-XS,53,1,855.0,1,1,1,111,3,At Risk,Churn Likely
SET087-KR-PP-XXL,5,4,3498.0,3,2,2,322,7,Others,Needs Nurturing
SET087-KR-PP-XXXL,12,7,5462.0,3,2,3,323,8,Others,Needs Nurturing
SET091-KR-NP-S,86,2,994.0,1,1,1,111,3,At Risk,Churn Likely
SET091-KR-NP-XXL,57,1,499.0,1,1,1,111,3,At Risk,Churn Likely
SET091-KR-NP-XXXL,14,1,477.0,2,1,1,211,4,Others,Needs Nurturing
SET094-KR-NP-L,18,5,3989.9,2,2,3,223,7,Others,Needs Nurturing
SET094-KR-NP-M,11,2,1634.0,3,1,2,312,6,Others,Needs Nurturing
SET094-KR-NP-S,67,3,2274.0,1,1,2,112,4,At Risk,Churn Likely
SET094-KR-NP-XL,59,3,2274.0,1,1,2,112,4,At Risk,Churn Likely
SET094-KR-NP-XS,59,1,758.0,1,1,1,111,3,At Risk,Churn Likely
SET094-KR-NP-XXL,15,3,2510.0,2,1,2,212,5,Others,Needs Nurturing
SET094-KR-NP-XXXL,5,7,5896.0,3,2,3,323,8,Others,Needs Nurturing
SET097-KR-PP-L,60,3,2956.0,1,1,2,112,4,At Risk,Churn Likely
SET097-KR-PP-S,55,1,1082.0,1,1,1,111,3,At Risk,Churn Likely
SET097-KR-PP-XL,84,2,958.0,1,1,1,111,3,At Risk,Churn Likely
SET097-KR-PP-XS,88,1,958.0,1,1,1,111,3,At Risk,Churn Likely
SET097-KR-PP-XXL,38,2,2040.0,1,1,2,112,4,At Risk,Churn Likely
SET097-KR-PP-XXXL,27,1,1082.0,2,1,1,211,4,Others,Needs Nurturing
SET098-KR-PP-L,5,37,26156.44,3,4,4,344,11,Champions,Needs Nurturing
SET098-KR-PP-M,24,58,42048.0,2,4,4,244,10,Champions,Needs Nurturing
SET098-KR-PP-S,6,76,53730.0,3,4,4,344,11,Champions,Needs Nurturing
SET098-KR-PP-XL,3,14,9878.72,4,3,3,433,10,Champions,Needs Nurturing
SET098-KR-PP-XXL,2,8,5733.0,4,3,3,433,10,Champions,Needs Nurturing
SET098-KR-PP-XXXL,9,6,4254.0,3,2,3,323,8,Others,Needs Nurturing
SET100-KR-PP-L,44,1,878.0,1,1,1,111,3,At Risk,Churn Likely
SET100-KR-PP-M,58,2,1576.1399999999999,1,1,2,112,4,At Risk,Churn Likely
SET100-KR-PP-S,46,1,878.0,1,1,1,111,3,At Risk,Churn Likely
SET100-KR-PP-XL,43,5,4224.1900000000005,1,2,3,123,6,At Risk,Churn Likely
SET100-KR-PP-XS,66,2,1632.0,1,1,2,112,4,At Risk,Churn Likely
SET100-KR-PP-XXL,15,2,1591.0,2,1,2,212,5,Others,Needs Nurturing
SET100-KR-PP-XXXL,4,4,3253.95,4,2,2,422,8,Loyal,Retained
SET103-KR-SP-S,64,1,611.0,1,1,1,111,3,At Risk,Churn Likely
SET110-KR-PP-L,37,72,54623.58,1,4,4,144,9,Champions,Needs Nurturing
SET110-KR-PP-M,6,154,118524.61,3,4,4,344,11,Champions,Needs Nurturing
SET110-KR-PP-S,14,120,91798.83,2,4,4,244,10,Champions,Needs Nurturing
SET110-KR-PP-XL,20,49,38522.0,2,4,4,244,10,Champions,Needs Nurturing
SET110-KR-PP-XS,6,85,65172.02,3,4,4,344,11,Champions,Needs Nurturing
SET110-KR-PP-XXL,11,26,20448.0,3,4,4,344,11,Champions,Needs Nurturing
SET110-KR-PP-XXXL,24,12,9450.29,2,3,3,233,8,Others,Needs Nurturing
SET111-KR-SP-XL,13,1,625.0,2,1,1,211,4,Others,Needs Nurturing
SET111-KR-SP-XXL,72,1,643.0,1,1,1,111,3,At Risk,Churn Likely
SET112-KR-SP-XS,87,1,772.0,1,1,1,111,3,At Risk,Churn Likely
SET114-KR-PP-XS,61,3,1791.0,1,1,2,112,4,At Risk,Churn Likely
SET116-KR-NP-L,21,17,9402.0,2,3,3,233,8,Others,Needs Nurturing
SET116-KR-NP-M,9,7,4072.86,3,2,3,323,8,Others,Needs Nurturing
SET116-KR-NP-S,8,4,2346.0,3,2,2,322,7,Others,Needs Nurturing
SET116-KR-NP-XL,15,5,2926.86,2,2,2,222,6,Others,Needs Nurturing
SET116-KR-NP-XS,11,11,6483.0,3,3,3,333,9,Champions,Needs Nurturing
SET116-KR-NP-XXL,9,7,4119.0,3,2,3,323,8,Others,Needs Nurturing
SET116-KR-NP-XXXL,10,11,6424.0,3,3,3,333,9,Champions,Needs Nurturing
SET121-KR-NP-L,34,1,478.0,1,1,1,111,3,At Risk,Churn Likely
SET121-KR-NP-XS,55,2,959.0,1,1,1,111,3,At Risk,Churn Likely
SET121-KR-NP-XXXL,80,2,990.0,1,1,1,111,3,At Risk,Churn Likely
SET128-KR-DH-L,6,17,17065.0,3,3,4,334,10,Champions,Needs Nurturing
SET128-KR-DH-M,16,10,10340.61,2,3,3,233,8,Others,Needs Nurturing
SET128-KR-DH-S,9,9,8764.3,3,3,3,333,9,Champions,Needs Nurturing
SET128-KR-DH-XL,18,8,8280.0,2,3,3,233,8,Others,Needs Nurturing
SET128-KR-DH-XS,19,6,6045.1,2,2,3,223,7,Others,Needs Nurturing
SET128-KR-DH-XXL,7,10,9678.0,3,3,3,333,9,Champions,Needs Nurturing
SET128-KR-DH-XXXL,7,5,5043.0,3,2,3,323,8,Others,Needs Nurturing
SET129-KR-NP-XL,11,2,880.0,3,1,1,311,5,Others,Needs Nurturing
SET130-KR-NP-L,14,6,3477.0,2,2,2,222,6,Others,Needs Nurturing
SET130-KR-NP-M,8,9,5282.0,3,3,3,333,9,Champions,Needs Nurturing
SET130-KR-NP-S,15,11,6393.0,2,3,3,233,8,Others,Needs Nurturing
SET130-KR-NP-XL,10,5,2851.0,3,2,2,322,7,Others,Needs Nurturing
SET130-KR-NP-XS,21,8,4523.0,2,3,3,233,8,Others,Needs Nurturing
SET130-KR-NP-XXL,9,13,7747.0,3,3,3,333,9,Champions,Needs Nurturing
SET130-KR-NP-XXXL,15,14,8085.0,2,3,3,233,8,Others,Needs Nurturing
SET131-KR-NP-A-L,71,5,3100.2799999999997,1,2,2,122,5,At Risk,Churn Likely
SET131-KR-NP-A-M,17,6,3330.0,2,2,2,222,6,Others,Needs Nurturing
SET131-KR-NP-A-S,20,5,3132.0,2,2,2,222,6,Others,Needs Nurturing
SET131-KR-NP-A-XL,66,5,3132.0,1,2,2,122,5,At Risk,Churn Likely
SET131-KR-NP-A-XS,55,2,1332.0,1,1,1,111,3,At Risk,Churn Likely
SET131-KR-NP-A-XXL,8,11,7128.0,3,3,3,333,9,Champions,Needs Nurturing
SET131-KR-NP-A-XXXL,40,7,4662.0,1,2,3,123,6,At Risk,Churn Likely
SET131-KR-NP-L,4,6,3897.0,4,2,3,423,9,Champions,Needs Nurturing
SET131-KR-NP-M,3,15,9792.0,4,3,3,433,10,Champions,Needs Nurturing
SET131-KR-NP-S,58,2,1332.0,1,1,1,111,3,At Risk,Churn Likely
SET131-KR-NP-XL,16,6,3897.0,2,2,3,223,7,Others,Needs Nurturing
SET131-KR-NP-XS,78,3,1800.0,1,1,2,112,4,At Risk,Churn Likely
SET131-KR-NP-XXL,3,7,4630.29,4,2,3,423,9,Champions,Needs Nurturing
SET131-KR-NP-XXXL,15,6,3996.0,2,2,3,223,7,Others,Needs Nurturing
SET132-KR-NP-L,57,3,1636.0,1,1,2,112,4,At Risk,Churn Likely
SET132-KR-NP-M,17,3,1676.8600000000001,2,1,2,212,5,Others,Needs Nurturing
SET132-KR-NP-S,4,5,3029.0,4,2,2,422,8,Loyal,Retained
SET132-KR-NP-XL,23,6,3402.95,2,2,2,222,6,Others,Needs Nurturing
SET132-KR-NP-XS,11,4,2313.0,3,2,2,322,7,Others,Needs Nurturing
SET132-KR-NP-XXL,6,8,4778.0,3,3,3,333,9,Champions,Needs Nurturing
SET132-KR-NP-XXXL,3,6,3662.05,4,2,2,422,8,Loyal,Retained
SET135-KR-PP-XL,64,1,646.0,1,1,1,111,3,At Risk,Churn Likely
SET135-KR-PP-XS,75,1,646.0,1,1,1,111,3,At Risk,Churn Likely
SET135-KR-PP-XXXL,43,2,1292.0,1,1,1,111,3,At Risk,Churn Likely
SET136-KR-PP-L,87,1,712.0,1,1,1,111,3,At Risk,Churn Likely
SET138-KR-PP-L,44,5,3801.0,1,2,2,122,5,At Risk,Churn Likely
SET138-KR-PP-M,38,11,8448.76,1,3,3,133,7,At Risk,Churn Likely
SET138-KR-PP-S,83,1,737.0,1,1,1,111,3,At Risk,Churn Likely
SET138-KR-PP-XL,46,4,2998.0,1,2,2,122,5,At Risk,Churn Likely
SET138-KR-PP-XS,24,6,4378.9,2,2,3,223,7,Others,Needs Nurturing
SET138-KR-PP-XXL,64,2,1474.0,1,1,2,112,4,At Risk,Churn Likely
SET138-KR-PP-XXXL,71,3,2195.0,1,1,2,112,4,At Risk,Churn Likely
SET139-KR-PP-S,80,2,919.0,1,1,1,111,3,At Risk,Churn Likely
SET139-KR-PP-XS,62,1,453.0,1,1,1,111,3,At Risk,Churn Likely
SET139-KR-PP-XXXL,30,1,453.0,2,1,1,211,4,Others,Needs Nurturing
SET141-KR-NP-S,27,2,1548.0,2,1,2,212,5,Others,Needs Nurturing
SET142-KR-PP-L,68,1,838.0,1,1,1,111,3,At Risk,Churn Likely
SET143-KR-PP-M,72,1,534.0,1,1,1,111,3,At Risk,Churn Likely
SET143-KR-PP-S,51,1,517.0,1,1,1,111,3,At Risk,Churn Likely
SET143-KR-PP-XS,71,1,534.0,1,1,1,111,3,At Risk,Churn Likely
SET143-KR-PP-XXL,45,2,517.0,1,1,1,111,3,At Risk,Churn Likely
SET144-KR-NP-L,2,42,31262.96,4,4,4,444,12,Champions,Needs Nurturing
SET144-KR-NP-M,1,44,34105.58,4,4,4,444,12,Champions,Needs Nurturing
SET144-KR-NP-S,3,23,17873.62,4,4,4,444,12,Champions,Needs Nurturing
SET144-KR-NP-XL,1,18,13790.48,4,4,4,444,12,Champions,Needs Nurturing
SET144-KR-NP-XS,10,29,22587.48,3,4,4,344,11,Champions,Needs Nurturing
SET144-KR-NP-XXL,1,20,15333.92,4,4,4,444,12,Champions,Needs Nurturing
SET144-KR-NP-XXXL,1,27,19449.44,4,4,4,444,12,Champions,Needs Nurturing
SET145-KR-NP-L,3,59,42998.34,4,4,4,444,12,Champions,Needs Nurturing
SET145-KR-NP-M,10,60,44225.19,3,4,4,344,11,Champions,Needs Nurturing
SET145-KR-NP-S,10,37,25915.85,3,4,4,344,11,Champions,Needs Nurturing
SET145-KR-NP-XL,1,45,34208.48,4,4,4,444,12,Champions,Needs Nurturing
SET145-KR-NP-XS,5,33,24686.62,3,4,4,344,11,Champions,Needs Nurturing
SET145-KR-NP-XXL,5,50,37518.76,3,4,4,344,11,Champions,Needs Nurturing
SET145-KR-NP-XXXL,42,23,17087.0,1,4,4,144,9,Champions,Needs Nurturing
SET147-KR-NP-M,87,2,1354.0,1,1,1,111,3,At Risk,Churn Likely
SET147-KR-NP-S,54,4,2715.0,1,2,2,122,5,At Risk,Churn Likely
SET147-KR-NP-XL,28,9,6156.0,2,3,3,233,8,Others,Needs Nurturing
SET147-KR-NP-XS,14,3,2052.0,2,1,2,212,5,Others,Needs Nurturing
SET147-KR-NP-XXL,31,3,2045.0,2,1,2,212,5,Others,Needs Nurturing
SET147-KR-NP-XXXL,11,6,4050.43,3,2,3,323,8,Others,Needs Nurturing
SET152-KR-NP-S,30,3,1407.0,2,1,2,212,5,Others,Needs Nurturing
SET152-KR-NP-XS,22,4,1876.0,2,2,2,222,6,Others,Needs Nurturing
SET153-KR-NP-XS,21,3,1364.0,2,1,1,211,4,Others,Needs Nurturing
SET153-KR-NP-XXL,85,1,448.0,1,1,1,111,3,At Risk,Churn Likely
SET153-KR-NP-XXXL,86,1,461.0,1,1,1,111,3,At Risk,Churn Likely
SET154-KR-NP-L,13,10,8280.38,2,3,3,233,8,Others,Needs Nurturing
SET154-KR-NP-M,11,6,4992.0,3,2,3,323,8,Others,Needs Nurturing
SET154-KR-NP-S,16,7,5774.0,2,2,3,223,7,Others,Needs Nurturing
SET154-KR-NP-XL,5,14,10743.0,3,3,3,333,9,Champions,Needs Nurturing
SET154-KR-NP-XS,32,2,1664.0,2,1,2,212,5,Others,Needs Nurturing
SET154-KR-NP-XXL,3,5,4187.0,4,2,3,423,9,Champions,Needs Nurturing
SET154-KR-NP-XXXL,5,11,8347.0,3,3,3,333,9,Champions,Needs Nurturing
SET155-KR-PP-S,68,2,892.0,1,1,1,111,3,At Risk,Churn Likely
SET155-KR-PP-XS,28,3,1338.0,2,1,1,211,4,Others,Needs Nurturing
SET156-KR-NP-L,2,10,6888.0,4,3,3,433,10,Champions,Needs Nurturing
SET156-KR-NP-M,4,8,5512.0,4,3,3,433,10,Champions,Needs Nurturing
SET156-KR-NP-S,17,5,3436.0,2,2,2,222,6,Others,Needs Nurturing
SET156-KR-NP-XL,9,4,2756.0,3,2,2,322,7,Others,Needs Nurturing
SET156-KR-NP-XS,26,3,2112.0,2,1,2,212,5,Others,Needs Nurturing
SET156-KR-NP-XXL,10,3,2112.0,3,1,2,312,6,Others,Needs Nurturing
SET156-KR-NP-XXXL,2,5,3436.0,4,2,2,422,8,Loyal,Retained
SET158-KR-PP-L,3,9,7111.0,4,3,3,433,10,Champions,Needs Nurturing
SET158-KR-PP-M,10,7,5513.0,3,2,3,323,8,Others,Needs Nurturing
SET158-KR-PP-S,11,2,1558.0,3,1,2,312,6,Others,Needs Nurturing
SET158-KR-PP-XL,8,3,2325.0,3,1,2,312,6,Others,Needs Nurturing
SET158-KR-PP-XS,6,5,3955.0,3,2,3,323,8,Others,Needs Nurturing
SET158-KR-PP-XXL,30,4,3156.0,2,2,2,222,6,Others,Needs Nurturing
SET158-KR-PP-XXXL,10,14,10988.33,3,3,4,334,10,Champions,Needs Nurturing
SET159-KR-NP-XS,63,4,1856.0,1,2,2,122,5,At Risk,Churn Likely
SET159-KR-NP-XXL,38,1,464.0,1,1,1,111,3,At Risk,Churn Likely
SET162-KR-PP-XL,51,1,453.0,1,1,1,111,3,At Risk,Churn Likely
SET165-KR-PP-L,79,3,1701.0,1,1,2,112,4,At Risk,Churn Likely
SET165-KR-PP-M,64,4,2268.0,1,2,2,122,5,At Risk,Churn Likely
SET165-KR-PP-S,67,3,1674.0,1,1,2,112,4,At Risk,Churn Likely
SET165-KR-PP-XL,79,4,2268.0,1,2,2,122,5,At Risk,Churn Likely
SET165-KR-PP-XS,19,2,1134.0,2,1,1,211,4,Others,Needs Nurturing
SET165-KR-PP-XXL,11,4,2316.0,3,2,2,322,7,Others,Needs Nurturing
SET165-KR-PP-XXXL,76,4,2268.0,1,2,2,122,5,At Risk,Churn Likely
SET171-KR-NP-L,18,48,36559.39,2,4,4,244,10,Champions,Needs Nurturing
SET171-KR-NP-M,39,14,11179.0,1,3,4,134,8,Big Spender,Needs Nurturing
SET171-KR-NP-S,13,19,14234.29,2,4,4,244,10,Champions,Needs Nurturing
SET171-KR-NP-XL,39,29,22274.0,1,4,4,144,9,Champions,Needs Nurturing
SET171-KR-NP-XS,14,13,10578.0,2,3,3,233,8,Others,Needs Nurturing
SET171-KR-NP-XXL,73,9,5510.0,1,3,3,133,7,At Risk,Churn Likely
SET171-KR-NP-XXXL,11,34,27823.29,3,4,4,344,11,Champions,Needs Nurturing
SET172-KR-PP-B-L,7,15,15747.0,3,3,4,334,10,Champions,Needs Nurturing
SET172-KR-PP-B-M,29,22,21618.9,2,4,4,244,10,Champions,Needs Nurturing
SET172-KR-PP-B-S,22,5,4799.9,2,2,3,223,7,Others,Needs Nurturing
SET172-KR-PP-B-XL,7,15,15702.86,3,3,4,334,10,Champions,Needs Nurturing
SET172-KR-PP-B-XS,77,1,968.0,1,1,1,111,3,At Risk,Churn Likely
SET172-KR-PP-B-XXL,14,3,3336.0,2,1,2,212,5,Others,Needs Nurturing
SET172-KR-PP-B-XXXL,8,3,3003.86,3,1,2,312,6,Others,Needs Nurturing
SET179-KR-PP-L,88,3,1488.0,1,1,2,112,4,At Risk,Churn Likely
SET179-KR-PP-S,57,4,1996.0,1,2,2,122,5,At Risk,Churn Likely
SET179-KR-PP-XL,89,1,496.0,1,1,1,111,3,At Risk,Churn Likely
SET179-KR-PP-XS,2,21,10580.86,4,4,3,443,11,Champions,Needs Nurturing
SET179-KR-PP-XXL,84,3,1491.0,1,1,2,112,4,At Risk,Churn Likely
SET179-KR-PP-XXXL,55,18,8953.0,1,4,3,143,8,Frequent Buyer,Needs Nurturing
SET182-KR-DH-K-M,90,1,599.0,1,1,1,111,3,At Risk,Churn Likely
SET182-KR-DH-L,23,16,10732.71,2,3,3,233,8,Others,Needs Nurturing
SET182-KR-DH-M,1,37,25043.71,4,4,4,444,12,Champions,Needs Nurturing
SET182-KR-DH-S,11,22,14764.130000000001,3,4,4,344,11,Champions,Needs Nurturing
SET182-KR-DH-XL,25,8,5292.71,2,3,3,233,8,Others,Needs Nurturing
SET182-KR-DH-XS,3,27,18102.42,4,4,4,444,12,Champions,Needs Nurturing
SET182-KR-DH-XXL,34,6,4052.0,1,2,3,123,6,At Risk,Churn Likely
SET182-KR-DH-XXXL,34,9,5382.0,1,3,3,133,7,At Risk,Churn Likely
SET183-KR-DH-L,7,20,15122.0,3,4,4,344,11,Champions,Needs Nurturing
SET183-KR-DH-M,1,334,250171.98,4,4,4,444,12,Champions,Needs Nurturing
SET183-KR-DH-S,3,72,46233.86,4,4,4,444,12,Champions,Needs Nurturing
SET183-KR-DH-XL,4,83,61218.0,4,4,4,444,12,Champions,Needs Nurturing
SET183-KR-DH-XS,18,49,34885.0,2,4,4,244,10,Champions,Needs Nurturing
SET183-KR-DH-XXL,8,13,8320.0,3,3,3,333,9,Champions,Needs Nurturing
SET183-KR-DH-XXXL,5,115,87534.16,3,4,4,344,11,Champions,Needs Nurturing
SET184-KR-PP-L,2,76,43341.15,4,4,4,444,12,Champions,Needs Nurturing
SET184-KR-PP-M,2,71,38657.0,4,4,4,444,12,Champions,Needs Nurturing
SET184-KR-PP-S,2,67,37716.38,4,4,4,444,12,Champions,Needs Nurturing
SET184-KR-PP-XL,1,60,33172.91,4,4,4,444,12,Champions,Needs Nurturing
